region,community,cases,date
UNINCORPORATED,SOUTH SAN GABRIEL,5,2020-04-04
UNINCORPORATED,SOUTH SAN GABRIEL,5,2020-04-05
UNINCORPORATED,SOUTH SAN GABRIEL,6,2020-04-06
UNINCORPORATED,SOUTH SAN GABRIEL,6,2020-04-07
NA,SOUTH WHITTIER,1,2020-03-20
NA,SOUTH WHITTIER,1,2020-03-21
NA,SOUTH WHITTIER,1,2020-03-22
NA,SOUTH WHITTIER,2,2020-03-23
NA,SOUTH WHITTIER,2,2020-03-24
NA,SOUTH WHITTIER,3,2020-03-25
NA,SOUTH WHITTIER,4,2020-03-26
UNINCORPORATED,SOUTH WHITTIER,3,2020-03-27
UNINCORPORATED,SOUTH WHITTIER,5,2020-03-28
UNINCORPORATED,SOUTH WHITTIER,5,2020-03-29
UNINCORPORATED,SOUTH WHITTIER,5,2020-03-30
UNINCORPORATED,SOUTH WHITTIER,7,2020-03-31
UNINCORPORATED,SOUTH WHITTIER,8,2020-04-01
UNINCORPORATED,SOUTH WHITTIER,9,2020-04-02
UNINCORPORATED,SOUTH WHITTIER,11,2020-04-03
UNINCORPORATED,SOUTH WHITTIER,13,2020-04-04
UNINCORPORATED,SOUTH WHITTIER,15,2020-04-05
UNINCORPORATED,SOUTH WHITTIER,17,2020-04-06
UNINCORPORATED,SOUTH WHITTIER,18,2020-04-07
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-03-27
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-03-28
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-03-29
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-03-30
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-03-31
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-04-01
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-04-02
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-04-03
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-04-04
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-04-05
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-04-06
UNINCORPORATED,SOUTHEAST ANTELOPE VALLEY,0,2020-04-07
LOS ANGELES,ST ELMO VILLAGE,0,2020-03-27
LOS ANGELES,ST ELMO VILLAGE,0,2020-03-28
LOS ANGELES,ST ELMO VILLAGE,0,2020-03-29
LOS ANGELES,ST ELMO VILLAGE,0,2020-03-30
LOS ANGELES,ST ELMO VILLAGE,0,2020-03-31
LOS ANGELES,ST ELMO VILLAGE,0,2020-04-01
LOS ANGELES,ST ELMO VILLAGE,0,2020-04-02
LOS ANGELES,ST ELMO VILLAGE,0,2020-04-03
LOS ANGELES,ST ELMO VILLAGE,0,2020-04-04
LOS ANGELES,ST ELMO VILLAGE,NA,2020-04-05
LOS ANGELES,ST ELMO VILLAGE,NA,2020-04-06
LOS ANGELES,ST ELMO VILLAGE,NA,2020-04-07
NA,STEVENSON RANCH,1,2020-03-19
NA,STEVENSON RANCH,1,2020-03-20
NA,STEVENSON RANCH,1,2020-03-21
NA,STEVENSON RANCH,1,2020-03-22
NA,STEVENSON RANCH,2,2020-03-23
NA,STEVENSON RANCH,2,2020-03-24
NA,STEVENSON RANCH,2,2020-03-25
NA,STEVENSON RANCH,3,2020-03-26
UNINCORPORATED,STEVENSON RANCH,NA,2020-03-27
UNINCORPORATED,STEVENSON RANCH,NA,2020-03-28
UNINCORPORATED,STEVENSON RANCH,NA,2020-03-29
UNINCORPORATED,STEVENSON RANCH,NA,2020-03-30
UNINCORPORATED,STEVENSON RANCH,NA,2020-03-31
UNINCORPORATED,STEVENSON RANCH,NA,2020-04-01
UNINCORPORATED,STEVENSON RANCH,5,2020-04-02
UNINCORPORATED,STEVENSON RANCH,6,2020-04-03
UNINCORPORATED,STEVENSON RANCH,7,2020-04-04
UNINCORPORATED,STEVENSON RANCH,7,2020-04-05
UNINCORPORATED,STEVENSON RANCH,8,2020-04-06
UNINCORPORATED,STEVENSON RANCH,8,2020-04-07
NA,STUDIO CITY,3,2020-03-19
NA,STUDIO CITY,3,2020-03-20
NA,STUDIO CITY,4,2020-03-21
NA,STUDIO CITY,4,2020-03-22
NA,STUDIO CITY,7,2020-03-23
NA,STUDIO CITY,7,2020-03-24
NA,STUDIO CITY,7,2020-03-25
NA,STUDIO CITY,11,2020-03-26
LOS ANGELES,STUDIO CITY,10,2020-03-27
LOS ANGELES,STUDIO CITY,10,2020-03-28
LOS ANGELES,STUDIO CITY,14,2020-03-29
LOS ANGELES,STUDIO CITY,15,2020-03-30
LOS ANGELES,STUDIO CITY,18,2020-03-31
LOS ANGELES,STUDIO CITY,19,2020-04-01
LOS ANGELES,STUDIO CITY,19,2020-04-02
LOS ANGELES,STUDIO CITY,19,2020-04-03
LOS ANGELES,STUDIO CITY,19,2020-04-04
LOS ANGELES,STUDIO CITY,21,2020-04-05
LOS ANGELES,STUDIO CITY,21,2020-04-06
LOS ANGELES,STUDIO CITY,22,2020-04-07
NA,SUN VALLEY,1,2020-03-21
NA,SUN VALLEY,1,2020-03-22
NA,SUN VALLEY,2,2020-03-23
NA,SUN VALLEY,2,2020-03-24
NA,SUN VALLEY,2,2020-03-25
NA,SUN VALLEY,2,2020-03-26
LOS ANGELES,SUN VALLEY,3,2020-03-27
LOS ANGELES,SUN VALLEY,5,2020-03-28
LOS ANGELES,SUN VALLEY,6,2020-03-29
LOS ANGELES,SUN VALLEY,6,2020-03-30
LOS ANGELES,SUN VALLEY,8,2020-03-31
LOS ANGELES,SUN VALLEY,9,2020-04-01
LOS ANGELES,SUN VALLEY,10,2020-04-02
LOS ANGELES,SUN VALLEY,11,2020-04-03
LOS ANGELES,SUN VALLEY,13,2020-04-04
LOS ANGELES,SUN VALLEY,18,2020-04-05
LOS ANGELES,SUN VALLEY,22,2020-04-06
LOS ANGELES,SUN VALLEY,23,2020-04-07
UNINCORPORATED,SUN VILLAGE,0,2020-03-27
UNINCORPORATED,SUN VILLAGE,0,2020-03-28
UNINCORPORATED,SUN VILLAGE,0,2020-03-29
UNINCORPORATED,SUN VILLAGE,0,2020-03-30
UNINCORPORATED,SUN VILLAGE,NA,2020-03-31
UNINCORPORATED,SUN VILLAGE,NA,2020-04-01
UNINCORPORATED,SUN VILLAGE,NA,2020-04-02
UNINCORPORATED,SUN VILLAGE,NA,2020-04-03
UNINCORPORATED,SUN VILLAGE,NA,2020-04-04
UNINCORPORATED,SUN VILLAGE,NA,2020-04-05
UNINCORPORATED,SUN VILLAGE,NA,2020-04-06
UNINCORPORATED,SUN VILLAGE,NA,2020-04-07
NA,SUNLAND,1,2020-03-21
NA,SUNLAND,1,2020-03-22
NA,SUNLAND,1,2020-03-23
NA,SUNLAND,1,2020-03-24
NA,SUNLAND,1,2020-03-25
NA,SUNLAND,1,2020-03-26
LOS ANGELES,SUNLAND,0,2020-03-27
LOS ANGELES,SUNLAND,NA,2020-03-28
LOS ANGELES,SUNLAND,NA,2020-03-29
LOS ANGELES,SUNLAND,NA,2020-03-30
LOS ANGELES,SUNLAND,5,2020-03-31
LOS ANGELES,SUNLAND,8,2020-04-01
LOS ANGELES,SUNLAND,9,2020-04-02
LOS ANGELES,SUNLAND,10,2020-04-03
LOS ANGELES,SUNLAND,10,2020-04-04
LOS ANGELES,SUNLAND,13,2020-04-05
LOS ANGELES,SUNLAND,14,2020-04-06
LOS ANGELES,SUNLAND,18,2020-04-07
UNINCORPORATED,SUNRISE VILLAGE,0,2020-03-27
UNINCORPORATED,SUNRISE VILLAGE,0,2020-03-28
UNINCORPORATED,SUNRISE VILLAGE,0,2020-03-29
UNINCORPORATED,SUNRISE VILLAGE,0,2020-03-30
UNINCORPORATED,SUNRISE VILLAGE,0,2020-03-31
UNINCORPORATED,SUNRISE VILLAGE,0,2020-04-01
UNINCORPORATED,SUNRISE VILLAGE,0,2020-04-02
UNINCORPORATED,SUNRISE VILLAGE,0,2020-04-03
UNINCORPORATED,SUNRISE VILLAGE,0,2020-04-04
UNINCORPORATED,SUNRISE VILLAGE,0,2020-04-05
UNINCORPORATED,SUNRISE VILLAGE,0,2020-04-06
UNINCORPORATED,SUNRISE VILLAGE,NA,2020-04-07
LOS ANGELES,SYCAMORE SQUARE,0,2020-03-27
LOS ANGELES,SYCAMORE SQUARE,0,2020-03-28
LOS ANGELES,SYCAMORE SQUARE,0,2020-03-29
LOS ANGELES,SYCAMORE SQUARE,0,2020-03-30
LOS ANGELES,SYCAMORE SQUARE,0,2020-03-31
LOS ANGELES,SYCAMORE SQUARE,0,2020-04-01
LOS ANGELES,SYCAMORE SQUARE,0,2020-04-02
LOS ANGELES,SYCAMORE SQUARE,0,2020-04-03
LOS ANGELES,SYCAMORE SQUARE,0,2020-04-04
LOS ANGELES,SYCAMORE SQUARE,0,2020-04-05
LOS ANGELES,SYCAMORE SQUARE,0,2020-04-06
LOS ANGELES,SYCAMORE SQUARE,0,2020-04-07
LOS ANGELES,SYLMAR,1,2020-03-18
NA,SYLMAR,1,2020-03-19
NA,SYLMAR,1,2020-03-20
NA,SYLMAR,1,2020-03-21
NA,SYLMAR,1,2020-03-22
NA,SYLMAR,1,2020-03-23
NA,SYLMAR,1,2020-03-24
NA,SYLMAR,1,2020-03-25
NA,SYLMAR,2,2020-03-26
LOS ANGELES,SYLMAR,4,2020-03-27
LOS ANGELES,SYLMAR,8,2020-03-28
LOS ANGELES,SYLMAR,15,2020-03-29
LOS ANGELES,SYLMAR,18,2020-03-30
LOS ANGELES,SYLMAR,25,2020-03-31
LOS ANGELES,SYLMAR,30,2020-04-01
LOS ANGELES,SYLMAR,35,2020-04-02
LOS ANGELES,SYLMAR,42,2020-04-03
LOS ANGELES,SYLMAR,52,2020-04-04
LOS ANGELES,SYLMAR,61,2020-04-05
LOS ANGELES,SYLMAR,70,2020-04-06
LOS ANGELES,SYLMAR,81,2020-04-07
NA,TARZANA,5,2020-03-16
NA,TARZANA,5,2020-03-17
LOS ANGELES,TARZANA,5,2020-03-18
NA,TARZANA,5,2020-03-19
NA,TARZANA,6,2020-03-20
NA,TARZANA,7,2020-03-21
NA,TARZANA,8,2020-03-22
NA,TARZANA,8,2020-03-23
NA,TARZANA,9,2020-03-24
NA,TARZANA,9,2020-03-25
NA,TARZANA,14,2020-03-26
LOS ANGELES,TARZANA,17,2020-03-27
LOS ANGELES,TARZANA,19,2020-03-28
LOS ANGELES,TARZANA,23,2020-03-29
LOS ANGELES,TARZANA,24,2020-03-30
LOS ANGELES,TARZANA,26,2020-03-31
LOS ANGELES,TARZANA,29,2020-04-01
LOS ANGELES,TARZANA,29,2020-04-02
LOS ANGELES,TARZANA,30,2020-04-03
LOS ANGELES,TARZANA,33,2020-04-04
LOS ANGELES,TARZANA,37,2020-04-05
LOS ANGELES,TARZANA,37,2020-04-06
LOS ANGELES,TARZANA,38,2020-04-07
NA,TEMPLE,1,2020-03-22
NA,TEMPLE,1,2020-03-23
NA,TEMPLE,1,2020-03-24
NA,TEMPLE,3,2020-03-25
NA,TEMPLE,6,2020-03-26
NA,TEMPLE CITY,0,2020-03-27
NA,TEMPLE CITY,1,2020-03-28
NA,TEMPLE CITY,2,2020-03-29
NA,TEMPLE CITY,1,2020-03-30
NA,TEMPLE CITY,1,2020-03-31
NA,TEMPLE CITY,1,2020-04-01
NA,TEMPLE CITY,1,2020-04-02
NA,TEMPLE CITY,3,2020-04-03
NA,TEMPLE CITY,5,2020-04-04
NA,TEMPLE CITY,9,2020-04-05
NA,TEMPLE CITY,11,2020-04-06
NA,TEMPLE CITY,11,2020-04-07
LOS ANGELES,TEMPLE-BEAUDRY,5,2020-03-27
LOS ANGELES,TEMPLE-BEAUDRY,5,2020-03-28
LOS ANGELES,TEMPLE-BEAUDRY,5,2020-03-29
LOS ANGELES,TEMPLE-BEAUDRY,8,2020-03-30
LOS ANGELES,TEMPLE-BEAUDRY,10,2020-03-31
LOS ANGELES,TEMPLE-BEAUDRY,11,2020-04-01
LOS ANGELES,TEMPLE-BEAUDRY,12,2020-04-02
LOS ANGELES,TEMPLE-BEAUDRY,15,2020-04-03
LOS ANGELES,TEMPLE-BEAUDRY,18,2020-04-04
LOS ANGELES,TEMPLE-BEAUDRY,24,2020-04-05
LOS ANGELES,TEMPLE-BEAUDRY,27,2020-04-06
LOS ANGELES,TEMPLE-BEAUDRY,33,2020-04-07
LOS ANGELES,THAI TOWN,NA,2020-03-27
LOS ANGELES,THAI TOWN,NA,2020-03-28
LOS ANGELES,THAI TOWN,NA,2020-03-29
LOS ANGELES,THAI TOWN,NA,2020-03-30
LOS ANGELES,THAI TOWN,NA,2020-03-31
LOS ANGELES,THAI TOWN,NA,2020-04-01
LOS ANGELES,THAI TOWN,NA,2020-04-02
LOS ANGELES,THAI TOWN,NA,2020-04-03
LOS ANGELES,THAI TOWN,5,2020-04-04
LOS ANGELES,THAI TOWN,5,2020-04-05
LOS ANGELES,THAI TOWN,5,2020-04-06
LOS ANGELES,THAI TOWN,6,2020-04-07
LOS ANGELES,TOLUCA LAKE,NA,2020-03-27
LOS ANGELES,TOLUCA LAKE,NA,2020-03-28
LOS ANGELES,TOLUCA LAKE,NA,2020-03-29
LOS ANGELES,TOLUCA LAKE,NA,2020-03-30
LOS ANGELES,TOLUCA LAKE,NA,2020-03-31
LOS ANGELES,TOLUCA LAKE,NA,2020-04-01
LOS ANGELES,TOLUCA LAKE,NA,2020-04-02
LOS ANGELES,TOLUCA LAKE,5,2020-04-03
LOS ANGELES,TOLUCA LAKE,6,2020-04-04
LOS ANGELES,TOLUCA LAKE,6,2020-04-05
LOS ANGELES,TOLUCA LAKE,6,2020-04-06
LOS ANGELES,TOLUCA LAKE,6,2020-04-07
LOS ANGELES,TOLUCA TERRACE,0,2020-03-27
LOS ANGELES,TOLUCA TERRACE,0,2020-03-28
LOS ANGELES,TOLUCA TERRACE,0,2020-03-29
LOS ANGELES,TOLUCA TERRACE,0,2020-03-30
LOS ANGELES,TOLUCA TERRACE,0,2020-03-31
LOS ANGELES,TOLUCA TERRACE,0,2020-04-01
LOS ANGELES,TOLUCA TERRACE,0,2020-04-02
LOS ANGELES,TOLUCA TERRACE,0,2020-04-03
LOS ANGELES,TOLUCA TERRACE,0,2020-04-04
LOS ANGELES,TOLUCA TERRACE,0,2020-04-05
LOS ANGELES,TOLUCA TERRACE,0,2020-04-06
LOS ANGELES,TOLUCA TERRACE,0,2020-04-07
LOS ANGELES,TOLUCA WOODS,0,2020-03-27
LOS ANGELES,TOLUCA WOODS,0,2020-03-28
LOS ANGELES,TOLUCA WOODS,0,2020-03-29
LOS ANGELES,TOLUCA WOODS,0,2020-03-30
LOS ANGELES,TOLUCA WOODS,0,2020-03-31
LOS ANGELES,TOLUCA WOODS,0,2020-04-01
LOS ANGELES,TOLUCA WOODS,0,2020-04-02
LOS ANGELES,TOLUCA WOODS,0,2020-04-03
LOS ANGELES,TOLUCA WOODS,0,2020-04-04
LOS ANGELES,TOLUCA WOODS,0,2020-04-05
LOS ANGELES,TOLUCA WOODS,0,2020-04-06
LOS ANGELES,TOLUCA WOODS,NA,2020-04-07
NA,TORRANCE,2,2020-03-16
NA,TORRANCE,1,2020-03-17
NA,TORRANCE,2,2020-03-18
NA,TORRANCE,2,2020-03-19
NA,TORRANCE,2,2020-03-20
NA,TORRANCE,2,2020-03-21
NA,TORRANCE,3,2020-03-22
NA,TORRANCE,4,2020-03-23
NA,TORRANCE,5,2020-03-24
NA,TORRANCE,9,2020-03-25
NA,TORRANCE,14,2020-03-26
NA,TORRANCE,21,2020-03-27
NA,TORRANCE,32,2020-03-28
NA,TORRANCE,34,2020-03-29
NA,TORRANCE,43,2020-03-30
NA,TORRANCE,53,2020-03-31
NA,TORRANCE,63,2020-04-01
NA,TORRANCE,69,2020-04-02
NA,TORRANCE,76,2020-04-03
NA,TORRANCE,85,2020-04-04
NA,TORRANCE,86,2020-04-05
NA,TORRANCE,92,2020-04-06
NA,TORRANCE,101,2020-04-07
NA,TUJUNGA,1,2020-03-19
NA,TUJUNGA,1,2020-03-20
NA,TUJUNGA,1,2020-03-21
NA,TUJUNGA,1,2020-03-22
NA,TUJUNGA,1,2020-03-23
NA,TUJUNGA,1,2020-03-24
NA,TUJUNGA,1,2020-03-25
NA,TUJUNGA,2,2020-03-26
LOS ANGELES,TUJUNGA,2,2020-03-27
LOS ANGELES,TUJUNGA,2,2020-03-28
LOS ANGELES,TUJUNGA,3,2020-03-29
LOS ANGELES,TUJUNGA,4,2020-03-30
LOS ANGELES,TUJUNGA,5,2020-03-31
LOS ANGELES,TUJUNGA,5,2020-04-01
LOS ANGELES,TUJUNGA,5,2020-04-02
LOS ANGELES,TUJUNGA,7,2020-04-03
LOS ANGELES,TUJUNGA,8,2020-04-04
LOS ANGELES,TUJUNGA,10,2020-04-05
LOS ANGELES,TUJUNGA,12,2020-04-06
LOS ANGELES,TUJUNGA,12,2020-04-07
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,0,2020-03-27
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,0,2020-03-28
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,0,2020-03-29
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,0,2020-03-30
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,0,2020-03-31
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,NA,2020-04-01
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,NA,2020-04-02
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,NA,2020-04-03
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,NA,2020-04-04
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,NA,2020-04-05
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,NA,2020-04-06
UNINCORPORATED,TWIN LAKES/OAT MOUNTAIN,NA,2020-04-07
UNINCORPORATED,UNIVERSAL CITY,0,2020-03-28
UNINCORPORATED,UNIVERSAL CITY,0,2020-03-29
UNINCORPORATED,UNIVERSAL CITY,0,2020-03-30
UNINCORPORATED,UNIVERSAL CITY,0,2020-03-31
UNINCORPORATED,UNIVERSAL CITY,0,2020-04-01
UNINCORPORATED,UNIVERSAL CITY,0,2020-04-02
UNINCORPORATED,UNIVERSAL CITY,0,2020-04-03
UNINCORPORATED,UNIVERSAL CITY,0,2020-04-04
UNINCORPORATED,UNIVERSAL CITY,0,2020-04-05
UNINCORPORATED,UNIVERSAL CITY,0,2020-04-06
UNINCORPORATED,UNIVERSAL CITY,0,2020-04-07
LOS ANGELES,UNIVERSITY HILLS,0,2020-03-27
LOS ANGELES,UNIVERSITY HILLS,0,2020-03-28
LOS ANGELES,UNIVERSITY HILLS,0,2020-03-29
LOS ANGELES,UNIVERSITY HILLS,0,2020-03-30
LOS ANGELES,UNIVERSITY HILLS,0,2020-03-31
LOS ANGELES,UNIVERSITY HILLS,0,2020-04-01
LOS ANGELES,UNIVERSITY HILLS,0,2020-04-02
LOS ANGELES,UNIVERSITY HILLS,0,2020-04-03
LOS ANGELES,UNIVERSITY HILLS,0,2020-04-04
LOS ANGELES,UNIVERSITY HILLS,0,2020-04-05
LOS ANGELES,UNIVERSITY HILLS,0,2020-04-06
LOS ANGELES,UNIVERSITY HILLS,0,2020-04-07
NA,UNIVERSITY PARK,1,2020-03-19
NA,UNIVERSITY PARK,1,2020-03-20
NA,UNIVERSITY PARK,1,2020-03-21
NA,UNIVERSITY PARK,1,2020-03-22
NA,UNIVERSITY PARK,1,2020-03-23
NA,UNIVERSITY PARK,1,2020-03-24
NA,UNIVERSITY PARK,4,2020-03-25
NA,UNIVERSITY PARK,6,2020-03-26
LOS ANGELES,UNIVERSITY PARK,4,2020-03-27
LOS ANGELES,UNIVERSITY PARK,5,2020-03-28
LOS ANGELES,UNIVERSITY PARK,5,2020-03-29
LOS ANGELES,UNIVERSITY PARK,6,2020-03-30
LOS ANGELES,UNIVERSITY PARK,12,2020-03-31
LOS ANGELES,UNIVERSITY PARK,14,2020-04-01
LOS ANGELES,UNIVERSITY PARK,15,2020-04-02
LOS ANGELES,UNIVERSITY PARK,16,2020-04-03
LOS ANGELES,UNIVERSITY PARK,15,2020-04-04
LOS ANGELES,UNIVERSITY PARK,16,2020-04-05
LOS ANGELES,UNIVERSITY PARK,17,2020-04-06
LOS ANGELES,UNIVERSITY PARK,20,2020-04-07
UNINCORPORATED,VAL VERDE,0,2020-03-27
UNINCORPORATED,VAL VERDE,0,2020-03-28
UNINCORPORATED,VAL VERDE,0,2020-03-29
UNINCORPORATED,VAL VERDE,0,2020-03-30
UNINCORPORATED,VAL VERDE,0,2020-03-31
UNINCORPORATED,VAL VERDE,0,2020-04-01
UNINCORPORATED,VAL VERDE,0,2020-04-02
UNINCORPORATED,VAL VERDE,0,2020-04-03
UNINCORPORATED,VAL VERDE,0,2020-04-04
UNINCORPORATED,VAL VERDE,0,2020-04-05
UNINCORPORATED,VAL VERDE,0,2020-04-06
UNINCORPORATED,VAL VERDE,0,2020-04-07
UNINCORPORATED,VALENCIA,NA,2020-03-27
UNINCORPORATED,VALENCIA,NA,2020-03-28
UNINCORPORATED,VALENCIA,NA,2020-03-29
UNINCORPORATED,VALENCIA,NA,2020-03-30
UNINCORPORATED,VALENCIA,NA,2020-03-31
UNINCORPORATED,VALENCIA,NA,2020-04-01
UNINCORPORATED,VALENCIA,NA,2020-04-02
UNINCORPORATED,VALENCIA,NA,2020-04-03
UNINCORPORATED,VALENCIA,NA,2020-04-04
UNINCORPORATED,VALENCIA,NA,2020-04-05
UNINCORPORATED,VALENCIA,NA,2020-04-06
UNINCORPORATED,VALENCIA,NA,2020-04-07
NA,VALINDA,1,2020-03-25
NA,VALINDA,1,2020-03-26
UNINCORPORATED,VALINDA,NA,2020-03-27
UNINCORPORATED,VALINDA,NA,2020-03-28
UNINCORPORATED,VALINDA,NA,2020-03-29
UNINCORPORATED,VALINDA,NA,2020-03-30
UNINCORPORATED,VALINDA,NA,2020-03-31
UNINCORPORATED,VALINDA,NA,2020-04-01
UNINCORPORATED,VALINDA,NA,2020-04-02
UNINCORPORATED,VALINDA,NA,2020-04-03
UNINCORPORATED,VALINDA,5,2020-04-04
UNINCORPORATED,VALINDA,6,2020-04-05
UNINCORPORATED,VALINDA,7,2020-04-06
UNINCORPORATED,VALINDA,7,2020-04-07
NA,VALLEY GLEN,1,2020-03-19
NA,VALLEY GLEN,3,2020-03-20
NA,VALLEY GLEN,6,2020-03-21
NA,VALLEY GLEN,6,2020-03-22
NA,VALLEY GLEN,7,2020-03-23
NA,VALLEY GLEN,9,2020-03-24
NA,VALLEY GLEN,11,2020-03-25
NA,VALLEY GLEN,12,2020-03-26
LOS ANGELES,VALLEY GLEN,2,2020-03-27
LOS ANGELES,VALLEY GLEN,3,2020-03-28
LOS ANGELES,VALLEY GLEN,4,2020-03-29
LOS ANGELES,VALLEY GLEN,4,2020-03-30
LOS ANGELES,VALLEY GLEN,7,2020-03-31
LOS ANGELES,VALLEY GLEN,8,2020-04-01
LOS ANGELES,VALLEY GLEN,11,2020-04-02
LOS ANGELES,VALLEY GLEN,12,2020-04-03
LOS ANGELES,VALLEY GLEN,17,2020-04-04
LOS ANGELES,VALLEY GLEN,21,2020-04-05
LOS ANGELES,VALLEY GLEN,25,2020-04-06
LOS ANGELES,VALLEY GLEN,28,2020-04-07
LOS ANGELES,VALLEY VILLAGE,13,2020-03-27
LOS ANGELES,VALLEY VILLAGE,14,2020-03-28
LOS ANGELES,VALLEY VILLAGE,18,2020-03-29
LOS ANGELES,VALLEY VILLAGE,19,2020-03-30
LOS ANGELES,VALLEY VILLAGE,21,2020-03-31
LOS ANGELES,VALLEY VILLAGE,23,2020-04-01
LOS ANGELES,VALLEY VILLAGE,23,2020-04-02
LOS ANGELES,VALLEY VILLAGE,27,2020-04-03
LOS ANGELES,VALLEY VILLAGE,29,2020-04-04
LOS ANGELES,VALLEY VILLAGE,30,2020-04-05
LOS ANGELES,VALLEY VILLAGE,30,2020-04-06
LOS ANGELES,VALLEY VILLAGE,31,2020-04-07
NA,VAN NUYS,1,2020-03-19
NA,VAN NUYS,1,2020-03-20
NA,VAN NUYS,2,2020-03-21
NA,VAN NUYS,2,2020-03-22
NA,VAN NUYS,4,2020-03-23
NA,VAN NUYS,4,2020-03-24
NA,VAN NUYS,4,2020-03-25
NA,VAN NUYS,4,2020-03-26
LOS ANGELES,VAN NUYS,4,2020-03-27
LOS ANGELES,VAN NUYS,6,2020-03-28
LOS ANGELES,VAN NUYS,7,2020-03-29
LOS ANGELES,VAN NUYS,10,2020-03-30
LOS ANGELES,VAN NUYS,13,2020-03-31
LOS ANGELES,VAN NUYS,17,2020-04-01
LOS ANGELES,VAN NUYS,22,2020-04-02
LOS ANGELES,VAN NUYS,26,2020-04-03
LOS ANGELES,VAN NUYS,33,2020-04-04
LOS ANGELES,VAN NUYS,36,2020-04-05
LOS ANGELES,VAN NUYS,38,2020-04-06
LOS ANGELES,VAN NUYS,53,2020-04-07
NA,VENICE,1,2020-03-16
NA,VENICE,2,2020-03-17
LOS ANGELES,VENICE,4,2020-03-18
NA,VENICE,4,2020-03-19
NA,VENICE,4,2020-03-20
NA,VENICE,6,2020-03-21
NA,VENICE,7,2020-03-22
NA,VENICE,7,2020-03-23
NA,VENICE,8,2020-03-24
NA,VENICE,9,2020-03-25
NA,VENICE,11,2020-03-26
LOS ANGELES,VENICE,11,2020-03-27
LOS ANGELES,VENICE,13,2020-03-28
LOS ANGELES,VENICE,17,2020-03-29
LOS ANGELES,VENICE,18,2020-03-30
LOS ANGELES,VENICE,18,2020-03-31
LOS ANGELES,VENICE,18,2020-04-01
LOS ANGELES,VENICE,20,2020-04-02
LOS ANGELES,VENICE,20,2020-04-03
LOS ANGELES,VENICE,20,2020-04-04
LOS ANGELES,VENICE,25,2020-04-05
LOS ANGELES,VENICE,26,2020-04-06
LOS ANGELES,VENICE,28,2020-04-07
NA,VERMONT KNOLLS,1,2020-03-19
NA,VERMONT KNOLLS,1,2020-03-20
NA,VERMONT KNOLLS,1,2020-03-21
NA,VERMONT KNOLLS,1,2020-03-22
NA,VERMONT KNOLLS,1,2020-03-23
NA,VERMONT KNOLLS,1,2020-03-24
NA,VERMONT KNOLLS,1,2020-03-25
NA,VERMONT KNOLLS,3,2020-03-26
LOS ANGELES,VERMONT KNOLLS,NA,2020-03-27
LOS ANGELES,VERMONT KNOLLS,NA,2020-03-28
LOS ANGELES,VERMONT KNOLLS,NA,2020-03-29
LOS ANGELES,VERMONT KNOLLS,NA,2020-03-30
LOS ANGELES,VERMONT KNOLLS,NA,2020-03-31
LOS ANGELES,VERMONT KNOLLS,5,2020-04-01
LOS ANGELES,VERMONT KNOLLS,7,2020-04-02
LOS ANGELES,VERMONT KNOLLS,7,2020-04-03
LOS ANGELES,VERMONT KNOLLS,10,2020-04-04
LOS ANGELES,VERMONT KNOLLS,12,2020-04-05
LOS ANGELES,VERMONT KNOLLS,13,2020-04-06
LOS ANGELES,VERMONT KNOLLS,14,2020-04-07
LOS ANGELES,VERMONT SQUARE,NA,2020-03-27
LOS ANGELES,VERMONT SQUARE,NA,2020-03-28
LOS ANGELES,VERMONT SQUARE,NA,2020-03-29
LOS ANGELES,VERMONT SQUARE,NA,2020-03-30
LOS ANGELES,VERMONT SQUARE,NA,2020-03-31
LOS ANGELES,VERMONT SQUARE,NA,2020-04-01
LOS ANGELES,VERMONT SQUARE,5,2020-04-02
LOS ANGELES,VERMONT SQUARE,5,2020-04-03
LOS ANGELES,VERMONT SQUARE,5,2020-04-04
LOS ANGELES,VERMONT SQUARE,6,2020-04-05
